time	obj_x	obj_y	setspd_x	setspd_y	spd_x	spd_y	step_x	step_y	integral_x	integral_y
36861017	595.2950	388.8660	216.8379	64.0036	216.8379	64.0036	574	264	101.5429	46.6840
36874017	596.0350	385.5540	220.8101	62.4434	220.8101	62.4434	577	265	104.7751	47.1110
36887008	596.0350	385.5540	220.8101	62.4434	220.8101	62.4434	580	266	104.7751	47.1110
36900017	596.0350	385.5540	220.8101	62.4434	220.8101	62.4434	583	266	104.7751	47.1110
36913007	596.0350	385.5540	220.8101	62.4434	220.8101	62.4434	586	267	104.7751	47.1110
36926017	596.0350	385.5540	220.8101	62.4434	220.8101	62.4434	589	268	104.7751	47.1110
36939007	596.0350	385.5540	220.8101	62.4434	220.8101	62.4434	592	269	104.7751	47.1110
36952018	596.0350	385.5540	220.8101	62.4434	220.8101	62.4434	595	270	104.7751	47.1110
36965008	596.0350	385.5540	220.8101	62.4434	220.8101	62.4434	597	271	104.7751	47.1110
36978017	596.0350	385.5540	220.8101	62.4434	220.8101	62.4434	600	271	104.7751	47.1110
36991007	596.0350	385.5540	220.8101	62.4434	220.8101	62.4434	603	272	104.7751	47.1110
37004017	596.0350	385.5540	220.8101	62.4434	220.8101	62.4434	606	273	104.7751	47.1110
37017008	596.0350	385.5540	220.8101	62.4434	220.8101	62.4434	609	274	104.7751	47.1110
37030017	597.5840	380.1600	227.1126	59.6960	227.1126	59.6960	612	275	109.5286	47.6000
